2025-09-02 23:50:59,371 [INFO] Compiling ASN.1 schema: description.asn
2025-09-02 23:51:00,348 [WARNING] Decoding failed at offset 2151: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,348 [WARNING] Decoding failed at offset 2240: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '33'. (At offset: 2)
2025-09-02 23:51:00,356 [WARNING] Decoding failed at offset 2275: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,356 [WARNING] Decoding failed at offset 2283: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0d'. (At offset: 2)
2025-09-02 23:51:00,358 [WARNING] Decoding failed at offset 2329: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '32'. (At offset: 2)
2025-09-02 23:51:00,359 [WARNING] Decoding failed at offset 2366: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '31'. (At offset: 2)
2025-09-02 23:51:00,359 [WARNING] Decoding failed at offset 2368: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,359 [WARNING] Decoding failed at offset 2419: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '31'. (At offset: 2)
2025-09-02 23:51:00,359 [WARNING] Decoding failed at offset 2421: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,364 [WARNING] Decoding failed at offset 2447: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,364 [WARNING] Decoding failed at offset 2452: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,368 [WARNING] Decoding failed at offset 2499: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,368 [WARNING] Decoding failed at offset 2529: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '31'. (At offset: 2)
2025-09-02 23:51:00,368 [WARNING] Decoding failed at offset 2531: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,368 [WARNING] Decoding failed at offset 2608: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,375 [WARNING] Decoding failed at offset 2616: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0d'. (At offset: 2)
2025-09-02 23:51:00,376 [WARNING] Decoding failed at offset 2662: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,381 [WARNING] Decoding failed at offset 2760: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2f'. (At offset: 2)
2025-09-02 23:51:00,386 [WARNING] Decoding failed at offset 2771: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '3a'. (At offset: 2)
2025-09-02 23:51:00,393 [WARNING] Decoding failed at offset 2803: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2f'. (At offset: 2)
2025-09-02 23:51:00,394 [WARNING] Decoding failed at offset 2814: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '3a'. (At offset: 2)
2025-09-02 23:51:00,396 [WARNING] Decoding failed at offset 2842: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,396 [WARNING] Decoding failed at offset 2846: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,404 [WARNING] Decoding failed at offset 2886: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,410 [WARNING] Decoding failed at offset 2935: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0d'. (At offset: 2)
2025-09-02 23:51:00,415 [WARNING] Decoding failed at offset 3039: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '39'. (At offset: 2)
2025-09-02 23:51:00,420 [WARNING] Decoding failed at offset 3174: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,421 [WARNING] Decoding failed at offset 3179: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,422 [WARNING] Decoding failed at offset 3200: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,423 [WARNING] Decoding failed at offset 3205: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,423 [WARNING] Decoding failed at offset 3238: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2f'. (At offset: 2)
2025-09-02 23:51:00,425 [WARNING] Decoding failed at offset 3249: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '3a'. (At offset: 2)
2025-09-02 23:51:00,426 [WARNING] Decoding failed at offset 3255: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2b'. (At offset: 2)
2025-09-02 23:51:00,426 [WARNING] Decoding failed at offset 3291: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2f'. (At offset: 2)
2025-09-02 23:51:00,426 [WARNING] Decoding failed at offset 3436: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,437 [WARNING] Decoding failed at offset 3656: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,437 [WARNING] Decoding failed at offset 3661: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,437 [WARNING] Decoding failed at offset 3682: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,440 [WARNING] Decoding failed at offset 3687: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,448 [WARNING] Decoding failed at offset 4022: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '38'. (At offset: 2)
2025-09-02 23:51:00,458 [WARNING] Decoding failed at offset 4272: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,458 [WARNING] Decoding failed at offset 4315: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,458 [WARNING] Decoding failed at offset 4321: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '37'. (At offset: 2)
2025-09-02 23:51:00,458 [WARNING] Decoding failed at offset 4328: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,458 [WARNING] Decoding failed at offset 4332: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '31'. (At offset: 2)
2025-09-02 23:51:00,458 [WARNING] Decoding failed at offset 4333: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
